,WAREHOUSE_IDENTIFIER,Dateid,SHIPMENT_NUMBER,ORDER_NUMBER,CUSTOMER_NUMBER,VENDOR_IDENTIFIER,COMPANY_IDENTIFIER,ITEM_NUMBER,Profit,AVERAGE_COST_PRICE,SALES_AMOUNT,INVOICE_AMOUNT,COST_PRICE
274,10634856,275,20171207,6752128,387,98858525,98832975,491332,0.0,0.0,42.4,42.4,42.4
275,10634856,276,20180130,6839141,387,98858525,98832975,210138,0.0,0.0,29.4,29.4,29.4
276,10634856,277,20180312,6924173,387,98858525,98832975,919597,0.0,0.0,39.96,39.96,39.96
277,10634857,278,20180506,5743077,2791,98858525,98832971,434001,15.479999999999999,0.0,23.22,7.74,7.74
278,10634856,279,20191004,6357974,387,98858525,98832975,491506,0.0,0.0,26.8,26.8,26.8
279,10634857,280,20180605,5761633,2312,98858525,98832975,491506,0.0,0.0,32.4,32.4,32.4
280,10634857,281,20200601,5393360,10952,98858525,98832971,879429,0.0,0.0,0.0,0.0,0.0
281,10634856,282,20180916,6530724,387,98858525,98832975,430785,0.0,0.0,40.48,40.48,40.48
282,10634855,283,20180126,6086730,2300,98858540,98832975,4250171,0.0,0.0,94.74,94.74,94.74
283,10634856,284,20190507,6962674,2230,98858544,98832975,964536,0.0,0.0,44.4,44.4,44.4
284,10634856,285,20200408,6684684,387,98858557,98832975,415448,0.0,0.0,0.0,0.0,0.0
285,10634857,286,20200314,5331222,1691,98858557,98832975,224949,0.0,0.0,15.15,15.15,15.15
286,10634858,287,20201115,3357240,2486,98858557,98832975,414284,0.0,0.0,0.0,0.0,0.0
287,10634857,288,20201112,5525883,10110,98858557,98832971,482836,0.0,0.0,15.91,15.91,15.91
288,10634856,289,20190308,6841448,10768,98858557,98832971,225383,0.0,0.0,16.12,16.12,16.12
289,10634858,290,20181015,3664547,2438,98858557,98832975,198101,15.1,0.0,30.2,15.1,15.1
290,10634858,291,20200608,3235761,2149,98858557,98832975,198051,0.0,0.0,0.0,0.0,0.0
291,10634857,292,20171128,5655002,7331,98858557,98832975,482836,191.1,0.0,204.75,13.65,13.65
292,10634857,293,20200420,5360201,10768,98858557,98832971,198051,0.0,0.0,0.0,0.0,0.0
293,10634857,294,20180712,5786594,15454,98858557,98832971,482836,0.0,0.0,15.7,15.7,15.7
294,10634857,295,20190422,5112927,16351,98858557,98832971,482836,0.0,0.0,16.16,16.16,16.16
295,10634857,296,20180518,5750944,1496,98858557,98832975,198051,0.0,0.0,14.9,14.9,14.9
296,10634857,297,20180705,5781530,1629,98858557,98832971,198051,31.300000000000004,0.0,46.95,15.65,15.65
297,10634857,298,20200422,5362517,16337,98858557,98832971,225383,0.0,0.0,0.0,0.0,0.0
298,10634857,299,20200709,5424828,1979,98858557,98832975,198101,0.0,0.0,15.15,15.15,15.15
299,10634858,300,20200608,3235414,10542,98858557,98832971,198051,0.0,0.0,0.0,0.0,0.0
300,10634857,301,20191204,5264627A,2142,98858557,98832975,414284,0.0,0.0,12.62,12.62,12.62
301,10634857,302,20200303,5319465,10076,98858557,98832971,198051,0.0,0.0,14.71,14.71,14.71
302,10634857,303,20191202,5263248,2701,98858557,98832975,413575,0.0,0.0,13.77,13.77,13.77
303,10634856,304,20190904,6303373,387,98858557,98832975,415448,0.0,0.0,12.62,12.62,12.62
304,10634859,305,20200812,1933714,2144,98858564,98832975,269555,0.0,0.0,21.45,21.45,21.45
305,10634857,306,20190529,5139666,2645,98858564,98832975,269563,22.11,0.0,44.22,22.11,22.11
306,10634857,307,20190606,5145655,600,98858564,98832971,269571,0.0,0.0,23.22,23.22,23.22
307,10634856,308,20191022,6390613,1691,98858564,98832975,269522,0.0,0.0,22.17,22.17,22.17
308,10634859,309,20200623,1911274,1775,98858564,98832975,6221667,0.0,0.0,21.45,21.45,21.45
309,10634858,310,20181023,3668738,2073,98858564,98832975,269571,21.92,0.0,43.84,21.92,21.92
310,10634858,311,20200915,3306785,1709,98858564,98832975,269522,0.0,0.0,21.92,21.92,21.92
311,10634858,312,20180507,3555975,2872,98858564,98832975,269555,0.0,0.0,21.92,21.92,21.92
312,10634857,313,20200713,5427376,387,98858564,98832975,269571,0.0,0.0,22.11,22.11,22.11
313,10634859,314,20180314,1526605,2806,98858564,98832975,919670,21.45,0.0,42.9,21.45,21.45
314,10634855,315,20180918,6531221,437,98858585,98832975,4481313,3.1,0.0,6.2,3.1,3.1
315,10634855,316,20190930,6347925,2300,98858585,98832975,4481438,0.0,0.0,0.0,0.0,0.0
316,10634856,317,20171205,6747993,16081,98858591,98832972,711887,0.0,16.86,22.95,22.95,22.95
317,10634857,318,20200105,5283228,801,98858591,98832971,848374,0.0,17.61,27.95,27.95,27.95
318,10634858,319,20180913,3644227,10271,98858591,98832971,848804,0.0,23.83,32.01,32.01,32.01
319,10634858,320,20181114,3687536,567,98858591,98832971,848911,-51.08,-10.15,-25.54,25.54,25.54
320,10634857,321,20171113,5648863,16188,98858591,98832971,711887,0.0,13.2,14.65,14.65,14.65
321,10634857,322,20190923,5216339,2447,98858591,98832971,848911,0.0,23.06,29.56,29.56,29.56
322,10634858,323,20181205,3703242,10286,98858591,98832971,848911,0.0,20.5,25.55,25.55,25.55
323,10634856,324,20191013,6375325,4102,98858591,98832972,718122,79.5,18.07,106.0,26.5,26.5
324,10634856,325,20190112,6741585,4091,98858591,98832972,718122,197.55,17.99,219.5,21.95,21.95
325,10634858,326,20180905,3637172,655,98858613,98832975,166686,0.0,0.0,123.02,123.02,123.02
326,10634855,327,20190215,6802957,1979,98858618,98832975,4783270,0.0,0.0,22.21,22.21,22.21
327,10634855,328,20191014,6372427,2438,98858621,98832975,4443917,38.46,0.0,76.92,38.46,38.46
328,10634855,329,20201021,6936107,1691,98858621,98832975,4443917,0.0,0.0,0.0,0.0,0.0
329,10634856,330,20190515,6969353,16351,98858626,98832971,386995,0.0,0.0,6.63,6.63,6.63
330,10634856,331,20200314,6637819,2020,98858626,98832975,618439,0.0,0.0,12.11,12.11,12.11
331,10634858,332,20200219,3153799,2972,98858628,98832975,6264378,0.0,0.0,0.0,0.0,0.0
332,10634855,333,20200515,6733878,2786,98858636,98832975,4320362,53.73,0.0,107.46,53.73,53.73
333,10634857,334,20200320,5334872,646,98858640,98832975,816983,0.0,0.0,80.38,80.38,80.38
334,10634856,335,20180715,6409250,387,98858640,98832975,727792,0.0,0.0,0.0,0.0,0.0
335,10634856,336,20180131,6840154,387,98858640,98832975,816942,0.0,0.0,0.0,0.0,0.0
336,10634858,337,20180529,3573626,804,98858640,98832975,836353,0.0,0.0,0.0,0.0,0.0
337,10634856,338,20190628,6178385,10768,98858640,98832971,727701,0.0,0.0,53.32,53.32,53.32
338,10634856,339,20200109,6527802,2451,98858640,98832975,727701,0.0,0.0,45.46,45.46,45.46
339,10634857,340,20191204,5264477,2312,98858640,98832975,836346,0.0,0.0,0.0,0.0,0.0
340,10634858,341,20191230,3121926,208,98858640,98832975,836353,0.0,0.0,0.0,0.0,0.0
341,10634856,342,20180202,6844770,387,98858640,98832975,816942,0.0,0.0,0.0,0.0,0.0
342,10634856,343,20180614,6347960,2144,98858644,98832975,260950,0.0,0.0,23.43,23.43,23.43
343,10634856,344,20180228,6894634,387,98858644,98832975,259283,0.0,0.0,15.98,15.98,15.98
344,10634859,345,20190319,1708743,2144,98858649,98832975,290411,91.14,0.0,121.52,30.38,30.38
345,10634859,346,20181004,1627351,1297,98858649,98832975,502484,0.0,0.0,30.24,30.24,30.24
346,10634859,347,20181029,1639172,1046,98858649,98832975,290395,0.0,0.0,31.38,31.38,31.38
347,10634859,348,20190104,1673047,1869,98858649,98832975,347716,0.0,0.0,32.77,32.77,32.77
348,10634859,349,20190228,1699879,2061,98858649,98832975,290429,0.0,0.0,30.38,30.38,30.38
349,10634856,350,20171220,6773105,2073,98858650,98832975,669366,0.0,0.0,43.0,43.0,43.0
350,10634858,351,20200827,3294769,15098,98858660,98832971,6289029,41.75,6.95,50.1,8.35,8.35
351,10634856,352,20191203,6470521,4099,98858660,98832972,223685,16.5,9.95,33.0,16.5,16.5
352,10634856,353,20190129,6771790,4099,98858660,98832972,567768,0.0,45.95,67.5,67.5,67.5
353,10634858,354,20190909,3874882,10878,98858660,98832971,567768,0.0,64.5,74.95,74.95,74.95
354,10634857,355,20180122,5681621,16261,98858660,98832971,223685,14.95,11.31,29.9,14.95,14.95
355,10634859,356,20200807,1931720,858,98858660,98832971,223685,0.0,7.95,10.95,10.95,10.95
356,10634856,357,20190620,6170666,4104,98858660,98832972,223685,0.0,8.15,12.28,12.28,12.28
357,10634857,358,20181015,5851692,15114,98858660,98832971,565218,77.78999999999999,18.82,103.72,25.93,25.93
358,10634858,359,20190913,3878316,15675,98858660,98832971,222471,0.0,63.76,84.5,84.5,84.5
359,10634857,360,20200419,5359912,4507,98858660,98832971,222471,88.5,65.7,177.0,88.5,88.5
360,10634858,361,20180227,3511033,15202,98858660,98832971,223685,0.0,9.95,11.25,11.25,11.25
361,10634856,362,20190916,6324942,4091,98858660,98832972,222471,169.0,60.21,253.5,84.5,84.5
362,10634858,363,20181031,3678748,567,98858660,98832971,565218,0.0,21.91,28.5,28.5,28.5
363,10634857,364,20180109,5675317,10435,98858660,98832971,567768,0.0,43.98,55.95,55.95,55.95
364,10634856,365,20180801,6440753,15316,98858660,98832972,2481869,535.1999999999999,33.0,579.8,44.6,44.6
365,10634858,366,20180503,3555455,1819,98858665,98832975,681155,0.0,0.0,21.2,21.2,21.2
366,10634858,367,20200809,3280252,2061,98858665,98832975,803569,0.0,0.0,25.44,25.44,25.44
367,10634858,368,20190107,3721181,2872,98858665,98832975,681064,0.0,0.0,19.06,19.06,19.06
368,10634858,369,20200812,3281804,1145,98858665,98832975,521658,0.0,0.0,0.0,0.0,0.0
369,10634858,370,20190716,3839598,2020,98858665,98832975,233718,0.0,0.0,31.8,31.8,31.8
370,10634858,371,20180503,3556547,2486,98858665,98832975,387654,0.0,0.0,0.0,0.0,0.0
371,10634858,372,20200626,3249802,2182,98858665,98832975,357228,0.0,0.0,29.64,29.64,29.64
372,10634859,373,20190717,1759006,16276,98858665,98832971,638411,0.0,0.0,35.06,35.06,35.06
373,10634858,374,20171218,3467123,2061,98858665,98832975,521765,0.0,0.0,34.2,34.2,34.2
374,10634858,375,20190712,3836395,655,98858665,98832975,233619,0.0,0.0,28.14,28.14,28.14
375,10634858,376,20180114,3483149,110,98858665,98832975,233619,0.0,0.0,24.39,24.39,24.39
376,10634858,377,20200306,3165516,2438,98858665,98832975,6265904,0.0,0.0,36.36,36.36,36.36
377,10634859,378,20181121,1652240,2759,98858665,98832975,642363,0.0,0.0,31.4,31.4,31.4
378,10634858,379,20200608,3235774,410,98858665,98832975,233619,0.0,0.0,31.8,31.8,31.8
379,10634855,380,20190908,6306799,2230,98858674,98832975,5394218,0.0,0.0,55.5,55.5,55.5
380,10634855,381,20181023,6595656,2014,98858674,98832975,5394010,0.0,0.0,0.0,0.0,0.0
381,10634855,382,20181115,6644200,2786,98858674,98832975,5360052,0.0,0.0,361.8,361.8,361.8
382,10634855,383,20191111,6417161,387,98858674,98832975,5397393,47.459999999999994,0.0,71.19,23.73,23.73
383,10634855,384,20180925,6546515,452,98858674,98832975,5392568,0.0,0.0,0.0,0.0,0.0
384,10634856,385,20200520,6740497,2620,98858679,98832975,6241301,0.0,0.0,104.0,104.0,104.0
385,10634855,386,20200501,6716506,2786,98858680,98832975,4792446,20.049999999999997,0.0,24.06,4.01,4.01
386,10634858,387,20191208,3108122,2020,98858684,98832975,683409,0.0,0.0,23.2,23.2,23.2
387,10634859,388,20171110,1472702,858,98858684,98832971,736876,0.0,0.0,23.5,23.5,23.5
388,10634856,389,20180510,6278793,2142,98858684,98832975,683409,0.0,0.0,22.26,22.26,22.26
389,10634858,390,20180925,3652708,6759,98858685,98832971,305748,0.0,16.33,22.5,22.5,22.5
390,10634859,391,20180309,1523968,4959,98858686,98832975,209270,0.0,0.0,16.69,16.69,16.69
391,10634858,392,20190618,3821385,10795,98858686,98832971,209643,0.0,0.0,0.0,0.0,0.0
392,10634857,393,20181012,5850237,168,98858686,98832975,209684,13.71,0.0,18.28,4.57,4.57
393,10634857,394,20201107,5520666Y,3912,98858686,98832975,209270,0.0,0.0,18.18,18.18,18.18
394,10634855,395,20190523,6103979,1693,98858690,98832975,4079943,0.0,0.0,79.06,79.06,79.06
395,10634857,396,20181102,5865331,2214,98858702,98832975,711341,0.0,0.0,34.91,34.91,34.91
396,10634856,397,20171208,6750524,1691,98858702,98832975,630301,0.0,0.0,34.52,34.52,34.52
397,10634858,398,20180527,3572005,2061,98858702,98832975,290379,0.0,0.0,22.38,22.38,22.38
398,10634856,399,20190219,6810944,387,98858702,98832975,290379,30.38,0.0,60.76,30.38,30.38
399,10634857,400,20190325,5956776,2645,98858702,98832975,481895,0.0,0.0,30.38,30.38,30.38
400,10634858,401,20171116,3448326,1811,98858702,98832975,290379,0.0,0.0,23.5,23.5,23.5
401,10634857,402,20180221,5697906,2602,98858702,98832971,481895,0.0,0.0,25.86,25.86,25.86
402,10634857,403,20180131,5686756,2620,98858702,98832975,481838,0.0,0.0,22.38,22.38,22.38
403,10634857,404,20190316,5952469,168,98858702,98832975,290429,30.38,0.0,60.76,30.38,30.38
404,10634858,405,20190328,3770401,2872,98858702,98832975,481895,0.0,0.0,30.38,30.38,30.38
405,10634857,406,20180510,5745888,10612,98858702,98832971,347690,0.0,0.0,45.15,45.15,45.15
406,10634858,407,20180113,3482594,2438,98858702,98832975,711333,0.0,0.0,25.11,25.11,25.11
407,10634857,408,20190213,5929392,530,98858702,98832971,711358,0.0,0.0,38.49,38.49,38.49
408,10634858,409,20190226,3751378,2486,98858702,98832975,630285,0.0,0.0,37.52,37.52,37.52
409,10634858,410,20181207,3705017,2312,98858702,98832975,290353,0.0,0.0,30.37,30.37,30.37
410,10634857,411,20181128,5883480,2037,98858702,98832975,290353,0.0,0.0,32.38,32.38,32.38
411,10634859,412,20200903,1944966,2914,98858708,98832975,161786,33.0,0.0,44.0,11.0,11.0
412,10634859,413,20200806,1931097,858,98858708,98832971,808220,250.95999999999998,0.0,282.33,31.37,31.37
414,10634859,415,20171215,1488588,1869,98858708,98832975,367896,0.0,0.0,19.2,19.2,19.2
415,10634859,416,20180425,1547339,64,98858708,98832975,379677,0.0,0.0,17.64,17.64,17.64
416,10634859,417,20181221,1667439A,2059,98858708,98832975,366229,19.2,0.0,38.4,19.2,19.2
417,10634859,418,20190721,1760562,2059,98858708,98832975,462416,0.0,0.0,24.6,24.6,24.6
418,10634859,419,20180426,1545560,771,98858708,98832975,181511,21.72,0.0,43.44,21.72,21.72
419,10634859,420,20200129,1842029,2305,98858708,98832975,164392,154.0,0.0,165.0,11.0,11.0
420,10634859,421,20190325,1709902,271,98858708,98832975,2473080,21.84,0.0,43.68,21.84,21.84
421,10634859,422,20200506,1889138,2144,98858708,98832975,224584,0.0,0.0,0.0,0.0,0.0
422,10634859,423,20180929,1625154,2144,98858708,98832975,2436236,0.0,0.0,20.28,20.28,20.28
423,10634859,424,20200922,1952916,2830,98858708,98832975,181560,20.28,0.0,40.56,20.28,20.28
424,10634859,425,20180320,1528713,1775,98858708,98832975,366328,0.0,0.0,12.96,12.96,12.96
426,10634858,427,20190117,3727499,1691,98858709,98832975,113472,0.0,0.0,34.12,34.12,34.12
427,10634858,428,20200909,3304910,322,98858709,98832975,224584,0.0,0.0,0.0,0.0,0.0
428,10634858,429,20201104,3348063,2486,98858709,98832975,367300,0.0,0.0,16.92,16.92,16.92
429,10634856,430,20190828,6289360,387,98858709,98832975,804815,0.0,0.0,54.24,54.24,54.24
430,10634856,431,20191001,6353544,1691,98858709,98832975,368381,0.0,0.0,19.2,19.2,19.2
431,10634858,432,20200804,3275439,10868,98858709,98832971,450577,0.0,0.0,40.11,40.11,40.11
432,10634858,433,20200204,3143817,104,98858709,98832975,181511,0.0,0.0,23.52,23.52,23.52
433,10634857,434,20180101,5671488,7331,98858709,98832975,365320,46.56,0.0,69.84,23.28,23.28
434,10634856,435,20190919,6332483,387,98858709,98832975,367250,0.0,0.0,10.92,10.92,10.92
435,10634857,436,20190425,5117175,1871,98858709,98832975,2416451,0.0,0.0,55.68,55.68,55.68
436,10634857,437,20200320,5335732,1954,98858709,98832975,364299,0.0,0.0,0.0,0.0,0.0
437,10634857,438,20200418,5359689,2142,98858709,98832975,2464857,0.0,0.0,0.0,0.0,0.0
438,10634858,439,20190610,3816549,1891,98858709,98832975,248823,0.0,0.0,41.76,41.76,41.76
439,10634858,440,20200628,3251472,2438,98858709,98832975,808402,0.0,0.0,29.88,29.88,29.88
440,10634858,441,20180315,3522200A,1819,98858709,98832975,379875,0.0,0.0,12.96,12.96,12.96
441,10634858,442,20180828,3632061,2486,98858709,98832975,547166,30.599999999999998,0.0,40.8,10.2,10.2
442,10634857,443,20200908,5472194,1360,98858709,98832975,2428233,0.0,0.0,25.32,25.32,25.32
443,10634857,444,20201116,5528793,1496,98858709,98832975,187112,0.0,0.0,66.0,66.0,66.0
444,10634858,445,20190123,3731199,1895,98858709,98832975,211110,0.0,0.0,25.26,25.26,25.26
445,10634857,446,20190125,5919538,1560,98858709,98832975,187112,0.0,0.0,66.0,66.0,66.0
446,10634856,447,20180426,6247510,387,98858709,98832975,680280,0.0,0.0,17.64,17.64,17.64
447,10634858,448,20200402,3183381,2073,98858709,98832975,206912,0.0,0.0,27.0,27.0,27.0
448,10634856,449,20190326,6880381,387,98858709,98832975,224584,21.84,0.0,43.68,21.84,21.84
449,10634857,450,20201029,5513167,1954,98858709,98832975,365320,0.0,0.0,25.2,25.2,25.2
450,10634858,451,20200310,3167141,2438,98858709,98832975,187112,0.0,0.0,56.17,56.17,56.17
451,10634858,452,20190927,3886536,655,98858709,98832975,117234,0.0,0.0,33.6,33.6,33.6
452,10634856,453,20180928,6555320,387,98858709,98832975,367169,17.64,0.0,35.28,17.64,17.64
453,10634856,454,20191209,6479537,1934,98858709,98832975,367169,0.0,0.0,19.2,19.2,19.2
454,10634858,455,20180828,3631573,10200,98858709,98832971,117234,0.0,0.0,43.22,43.22,43.22
455,10634857,456,20181029,5861579,985,98858709,98832975,294025,0.0,0.0,25.92,25.92,25.92
456,10634857,457,20200212,5307314,2312,98858709,98832975,529610,0.0,0.0,25.32,25.32,25.32
457,10634857,458,20180917,5831286,389,98858709,98832975,206912,0.0,0.0,25.2,25.2,25.2
458,10634856,459,20171112,6704905,387,98858709,98832975,486290,0.0,0.0,18.0,18.0,18.0
459,10634856,460,20200219,6600385,387,98858709,98832975,366146,0.0,0.0,17.76,17.76,17.76
460,10634858,461,20200630,3251410,1972,98858709,98832975,367177,0.0,0.0,19.2,19.2,19.2
461,10634856,462,20190214,6799624,11003,98858709,98832971,307710,0.0,0.0,69.3,69.3,69.3
462,10634856,463,20180208,6851532,387,98858709,98832975,364505,0.0,0.0,35.28,35.28,35.28
463,10634857,464,20200526,5390208,2013,98858709,98832975,368498,0.0,0.0,17.76,17.76,17.76
464,10634856,465,20180202,6841519,1934,98858709,98832975,585273,0.0,0.0,26.2,26.2,26.2
465,10634858,466,20200415,3193216,2230,98858709,98832975,2416444,0.0,0.0,0.0,0.0,0.0
466,10634856,467,20190617,6162283,387,98858709,98832975,164392,0.0,0.0,14.46,14.46,14.46
467,10634858,468,20190920,3882991,1895,98858709,98832975,366328,0.0,0.0,10.92,10.92,10.92
468,10634857,469,20200626,5414849,2142,98858709,98832975,380089,0.0,0.0,19.2,19.2,19.2
470,10634857,471,20180327,5718349,1979,98858709,98832975,294025,0.0,0.0,25.92,25.92,25.92
471,10634858,472,20180924,3648086,655,98858709,98832975,367169,0.0,0.0,17.64,17.64,17.64
472,10634857,473,20200916,5478337,1934,98858709,98832975,808402,0.0,0.0,25.32,25.32,25.32
473,10634858,474,20190403,3769671,1307,98858709,98832975,366252,0.0,0.0,10.92,10.92,10.92
474,10634857,475,20200504,5372145,2789,98858709,98832975,667626,0.0,0.0,26.52,26.52,26.52
475,10634856,476,20171102,6682991,387,98858709,98832975,826479,0.0,0.0,50.88,50.88,50.88
476,10634858,477,20180329,3531137,883,98858709,98832975,365072,0.0,0.0,0.0,0.0,0.0
477,10634858,478,20181002,3656990,804,98858709,98832975,366252,17.64,0.0,35.28,17.64,17.64
478,10634857,479,20180130,5685967,16139,98858709,98832971,871301,0.0,0.0,23.6,23.6,23.6
479,10634858,480,20171211,3463539,1307,98858709,98832975,366252,0.0,0.0,16.92,16.92,16.92
480,10634858,481,20180624,3591571,2020,98858709,98832975,2416451,0.0,0.0,55.68,55.68,55.68
481,10634857,482,20180427,5737276,2214,98858709,98832975,826495,0.0,0.0,53.76,53.76,53.76
482,10634857,483,20200326,5340737,15300,98858709,98832971,443853,0.0,0.0,0.0,0.0,0.0
484,10634856,485,20200108,6525320,387,98858709,98832975,2473064,0.0,0.0,50.64,50.64,50.64
485,10634857,486,20190601,5142053,3912,98858709,98832975,730416,0.0,0.0,16.88,16.88,16.88
486,10634857,487,20200129,5289210,7331,98858709,98832975,804724,54.24,0.0,108.48,54.24,54.24
487,10634858,488,20180608,3581533,1895,98858709,98832975,181511,0.0,0.0,25.32,25.32,25.32
488,10634857,489,20200127,5295888,389,98858709,98832975,946087,0.0,0.0,35.52,35.52,35.52
489,10634857,490,20190129,5921636,10613,98858709,98832971,675983,0.0,0.0,69.96,69.96,69.96
490,10634858,491,20200123,3137010,1307,98858709,98832975,368381,0.0,0.0,17.76,17.76,17.76
491,10634858,492,20200719,3265396,10422,98858709,98832971,366591,0.0,0.0,20.16,20.16,20.16
492,10634857,493,20180301,5703523,1496,98858709,98832975,307520,0.0,0.0,46.32,46.32,46.32
493,10634858,494,20201128,3370737,1691,98858709,98832975,911743,12.96,0.0,25.92,12.96,12.96
495,10634857,496,20190406,5105848,2142,98858709,98832975,367250,0.0,0.0,10.92,10.92,10.92
496,10634858,497,20181107,3681854,2628,98858709,98832975,804880,0.0,0.0,50.88,50.88,50.88
498,10634857,499,20190922,5215731,985,98858709,98832975,224576,0.0,0.0,20.28,20.28,20.28
499,10634858,500,20171221,3469581,2014,98858709,98832975,224576,23.28,0.0,46.56,23.28,23.28
500,10634857,501,20200928,5488251,985,98858709,98832975,730416,0.0,0.0,16.88,16.88,16.88
501,10634857,502,20180730,5798533,7167,98858709,98832971,283416,0.0,0.0,54.94,54.94,54.94
502,10634858,503,20180325,3528793,110,98858709,98832975,680280,0.0,0.0,12.96,12.96,12.96
503,10634857,504,20191028,5239953,1954,98858709,98832975,248823,43.68,0.0,87.36,43.68,43.68
504,10634858,505,20180611,3582044,1709,98858709,98832975,804815,0.0,0.0,50.4,50.4,50.4
505,10634858,506,20190811,3854888,1819,98858709,98832975,181511,0.0,0.0,27.48,27.48,27.48
506,10634858,507,20201101,3346211,2020,98858709,98832975,422469,0.0,0.0,0.0,0.0,0.0
