ORDER_NUMBER,ORDER_QUANTITY,SHIPPED_QUANTITY,ORDER_TYPE,PURCHASE_ORDER_NUMBER
6210318,6,6,REGULAR,0
6926733,1,1,PROMOTIONAL,0
6829674,6,6,REGULAR,0
3326478,1,1,REGULAR,0
1893577,4,4,REGULAR,0
1795753,2,0,REGULAR,0
6403890,2,2,REGULAR,0
1818760,1,1,REGULAR,0
1973025,1,1,REGULAR,0
1896505,1,1,REGULAR,0
3180842,2,0,REGULAR,0
3272755,1,1,REGULAR,0
5354162,2,2,REGULAR,0
6745520,1,1,REGULAR,0
6778842,1,1,REGULAR,0
6959107,1,1,REGULAR,0
6474788,1,1,REGULAR,0
6959044,1,1,REGULAR,0
6697777,1,1,REGULAR,0
1955647,1,1,REGULAR,0
6422431,1,1,REGULAR,0
6700090,2,2,REGULAR,0
3665170,1,1,REGULAR,0
6510048,2,2,REGULAR,0
3148647,1,1,REGULAR,0
1573011,1,1,REGULAR,0
1515147,1,1,REGULAR,0
5952646,1,1,REGULAR,0
1738471A,1,1,REGULAR,0
5188433,1,1,REGULAR,0
5156583,1,1,REGULAR,0
5915001,1,1,REGULAR,0
1975354,1,1,REGULAR,0
3291509,1,1,REGULAR,0
5916494,1,1,REGULAR,0
1702124,1,1,REGULAR,0
6666519,1,1,REGULAR,0
3311017,1,1,REGULAR,0
1827592,1,1,REGULAR,0
5932637,1,1,REGULAR,0
5342516,1,0,REGULAR,0
3359034,1,1,REGULAR,0
3325443,1,1,REGULAR,0
5950072,1,1,REGULAR,0
5818733,1,1,REGULAR,0
3140661A,1,1,PROMOTIONAL,0
5498924,1,0,REGULAR,0
5818933,1,1,REGULAR,0
1841138,1,1,REGULAR,0
5750111,1,1,PROMOTIONAL,0
6495036,1,1,REGULAR,0
5190588,1,0,REGULAR,0
3324218,1,1,REGULAR,0
3118835,1,1,REGULAR,0
1816199,1,1,REGULAR,0
6463811,1,1,REGULAR,0
1500612,1,1,REGULAR,0
6624298,1,1,REGULAR,0
1956282,1,0,REGULAR,0
6374368,1,1,PROMOTIONAL,0
3878515,1,1,REGULAR,0
3596308,1,1,REGULAR,0
6850774,4,4,PROMOTIONAL,0
3517474,1,1,REGULAR,0
3558431,1,1,REGULAR,0
6221565,1,1,REGULAR,0
3690939,1,1,REGULAR,0
6801002,1,1,REGULAR,0
6185107,1,1,REGULAR,0
6908987,1,1,REGULAR,0
3547576,1,1,REGULAR,0
6812347,1,1,REGULAR,0
6201062,1,1,REGULAR,0
6439807,8,8,PROMOTIONAL,0
6974619,4,0,REGULAR,0
6717780,1,1,REGULAR,0
3125247,1,1,REGULAR,0
6503187,1,1,REGULAR,0
6577137,1,1,REGULAR,0
1523723,1,1,REGULAR,0
1816520,1,1,REGULAR,0
3600645,1,1,REGULAR,0
3859329,1,1,REGULAR,0
3897990,1,1,REGULAR,0
1544959,2,2,REGULAR,0
3328015,6,6,REGULAR,0
3504283,1,1,REGULAR,0
5856301,1,1,REGULAR,0
6428195,1,1,REGULAR,0
1702489,1,1,PROMOTIONAL,0
3916650,3,3,REGULAR,0
1728401,1,1,REGULAR,0
3707802,1,1,REGULAR,0
1561230,1,1,REGULAR,0
1742497,1,1,REGULAR,0
1737741,1,1,REGULAR,0
5152185,1,1,REGULAR,0
6307361,1,1,REGULAR,0
6482805,1,1,REGULAR,0
5869919,1,1,REGULAR,0
1515106,1,1,REGULAR,0
5862280,1,0,REGULAR,0
6821433,1,1,REGULAR,0
6906297,1,1,REGULAR,0
6264414,1,1,REGULAR,0
6459903,1,1,REGULAR,0
6524661,1,1,REGULAR,0
6827054,1,1,REGULAR,0
6704772,2,2,PROMOTIONAL,0
5752082,1,1,PROMOTIONAL,0
5709498,1,0,REGULAR,0
3309163,1,1,PROMOTIONAL,0
6292920,1,1,REGULAR,0
6409778,1,1,REGULAR,0
6738159,1,1,REGULAR,0
5261043,1,1,REGULAR,0
5651568,2,2,REGULAR,0
3792557,5,5,PROMOTIONAL,0
1808198,1,1,REGULAR,0
3707882,2,2,REGULAR,0
5672802,1,1,REGULAR,0
1942522,1,1,REGULAR,0
3858336,1,1,REGULAR,0
3452885,2,2,REGULAR,0
5677138,1,1,REGULAR,0
1784264,8,8,REGULAR,0
5418248,1,1,REGULAR,0
5505646,1,1,REGULAR,0
3220409,2,2,REGULAR,0
1972479,1,1,REGULAR,0
3371081,1,1,REGULAR,0
6786077,1,1,REGULAR,0
3619509,1,1,REGULAR,0
5652970,1,1,REGULAR,0
3706973,1,1,REGULAR,0
3674947,1,1,REGULAR,0
1472953,1,1,REGULAR,0
3357797,1,1,REGULAR,0
5859822,1,1,REGULAR,0
5745632,1,1,REGULAR,0
5365123,1,1,REGULAR,0
3159907,1,1,REGULAR,0
6653947,1,1,REGULAR,0
1862076,1,1,REGULAR,0
6666481,1,0,REGULAR,0
1472157,1,1,REGULAR,0
3894632,1,1,REGULAR,0
5926381,1,0,REGULAR,0
1594773,1,1,PROMOTIONAL,0
3496140,1,1,REGULAR,0
3290842,1,1,REGULAR,0
5162964,1,1,REGULAR,0
5415835,1,1,REGULAR,0
6870616,1,1,REGULAR,0
3711222,-5,-5,REGULAR,0
1489259,5,5,REGULAR,0
1485797,75,75,REGULAR,0
3353450,1,0,REGULAR,0
6313329,1,1,REGULAR,0
6796438,1,1,PROMOTIONAL,0
6570780,1,1,REGULAR,0
6407823,1,1,REGULAR,0
3173644,1,1,REGULAR,0
6638272,1,1,REGULAR,0
6928347,1,1,REGULAR,0
5387986,1,1,REGULAR,0
3721170,1,1,REGULAR,0
5520227,1,0,REGULAR,0
3731903,1,1,REGULAR,0
5342418,1,1,REGULAR,0
5371679,1,1,REGULAR,0
5955762,1,1,REGULAR,0
3859335,1,1,REGULAR,0
3447582,2,2,REGULAR,0
5160275,2,0,REGULAR,0
5389079,1,1,REGULAR,0
3569211,1,1,REGULAR,0
3732905,1,1,REGULAR,0
5700064,1,1,REGULAR,0
1922218,1,1,REGULAR,0
3173511,1,1,REGULAR,0
3670164,1,1,REGULAR,0
3272989,1,1,REGULAR,0
1929600,2,2,REGULAR,0
3807772,1,1,REGULAR,0
1939163,1,1,REGULAR,0
5947792,3,3,REGULAR,0
3488190,1,1,REGULAR,0
5407999,2,2,REGULAR,0
3182463,2,2,REGULAR,0
3811126,1,1,REGULAR,0
3582233,1,1,REGULAR,0
3358987,1,0,REGULAR,0
3300183,1,1,PROMOTIONAL,0
5485505,3,0,REGULAR,0
3287393,1,1,REGULAR,0
1911567,2,2,REGULAR,0
5168123,1,1,REGULAR,0
3202518,1,1,REGULAR,0
3614636,1,1,REGULAR,0
3793147,1,1,REGULAR,0
3527375,1,0,REGULAR,0
3314699,1,1,REGULAR,0
5106414,1,1,REGULAR,0
1967498,1,1,PROMOTIONAL,0
3129498,1,0,REGULAR,0
5698932,1,1,REGULAR,0
5757271,1,0,REGULAR,0
3620105,1,1,REGULAR,0
5296783,1,1,REGULAR,0
3592445,1,1,PROMOTIONAL,0
3306400,1,1,REGULAR,0
5279939,1,1,REGULAR,0
3343313,1,1,REGULAR,0
3763656,1,1,REGULAR,0
3799094,1,1,REGULAR,0
5797758,1,0,REGULAR,0
5394293,1,1,REGULAR,0
1912481,1,1,REGULAR,0
3899049,1,1,REGULAR,0
1862585A,1,1,REGULAR,0
5386981,1,0,REGULAR,0
3681936,2,2,REGULAR,0
3212148,1,1,REGULAR,0
3918758,1,1,REGULAR,0
3170643A,1,1,REGULAR,0
6682832,1,0,REGULAR,0
6936567,1,1,REGULAR,0
6811271,1,1,REGULAR,0
6771976,1,1,REGULAR,0
6654420,1,1,REGULAR,0
6653305,1,1,REGULAR,0
6816534,1,1,REGULAR,0
6807579,4,4,REGULAR,0
6839774,2,2,REGULAR,0
6759792,1,1,REGULAR,0
6834748,1,1,REGULAR,0
6119230,1,1,REGULAR,0
6302716,1,1,REGULAR,0
6605965,1,1,REGULAR,0
1742362,2,2,REGULAR,0
1668278,1,1,REGULAR,0
1785256,2,2,REGULAR,0
1811272,1,1,REGULAR,0
1532014,1,0,REGULAR,0
1819801,1,1,REGULAR,0
1729824,1,1,REGULAR,0
1776963,1,1,REGULAR,0
6660714,1,1,REGULAR,0
6942593,1,1,REGULAR,0
6970756,1,1,REGULAR,0
6512873,1,1,REGULAR,0
3286258,1,0,REGULAR,0
6889138,2,2,REGULAR,0
6677139,1,1,REGULAR,0
5853038,8,0,REGULAR,0
3863415,8,8,REGULAR,0
3311356,1,1,REGULAR,0
3226585,2,2,REGULAR,0
6884300,2,2,REGULAR,0
1914249,2,2,REGULAR,0
1895628,2,2,REGULAR,0
6734783,1,1,REGULAR,0
6672216,1,1,REGULAR,0
6909191,1,1,REGULAR,0
3206615,9,0,REGULAR,0
6147058,1,1,REGULAR,0
6748512,3,3,REGULAR,0
6330649,24,24,REGULAR,0
6125142,3,3,REGULAR,0
6864515,4,0,REGULAR,0
6113574,2,2,REGULAR,0
6681675,1,1,REGULAR,0
6414267,1,1,REGULAR,0
6328396,1,1,REGULAR,0
6323467,1,1,REGULAR,0
6368391,1,1,REGULAR,0
5766679,9,9,EMERG TRANSFER,0
1482221,1,1,REGULAR,0
5458527,1,1,REGULAR,0
1790367,1,1,REGULAR,0
3616588,1,1,REGULAR,0
6707593,1,1,REGULAR,0
6370950,1,0,REGULAR,0
3724239,1,1,REGULAR,0
1519318,1,1,REGULAR,0
6478892,1,1,REGULAR,0
5448501,1,0,REGULAR,0
1902865,1,0,REGULAR,0
5702341,1,1,REGULAR,0
6241979,1,1,REGULAR,0
1588899,1,1,REGULAR,0
3173886,1,0,REGULAR,0
3876622,1,1,REGULAR,0
3898241,1,1,REGULAR,0
1493878,1,1,REGULAR,0
6821918,1,0,REGULAR,0
1494454,1,1,REGULAR,0
3688091,1,1,REGULAR,0
1627162,1,1,REGULAR,0
5340149,1,0,REGULAR,0
5418449,1,0,REGULAR,0
5362937,1,0,REGULAR,0
3221892,1,0,REGULAR,0
6746602,1,1,REGULAR,0
3808136,1,1,REGULAR,0
3302412,1,1,REGULAR,0
5157939,1,1,REGULAR,0
3487966,1,1,REGULAR,0
6632371,1,1,REGULAR,0
5943015,1,1,REGULAR,0
3250627,1,0,REGULAR,0
3199698,1,0,REGULAR,0
3668090,1,1,REGULAR,0
5783008,1,1,REGULAR,0
5329974,1,1,REGULAR,0
5804535,1,1,REGULAR,0
6644337,1,0,REGULAR,0
6633060,1,1,REGULAR,0
1881586,1,0,REGULAR,0
5145500,2,2,REGULAR,0
3302744,2,2,REGULAR,0
3766885,1,1,REGULAR,0
1509691,1,1,BOOKING,0
3463220,-1,-1,REGULAR,0
3468037,3,3,REGULAR,0
5666316,6,6,REGULAR,0
6725934,-15,-15,REGULAR,0
6172319,1,1,REGULAR,0
5414916,1,1,REGULAR,0
6523977,5,5,REGULAR,0
5722695,1,1,REGULAR,0
6642165,-1,-1,REGULAR,0
6324593,1,0,REGULAR,0
3203260,1,1,REGULAR,0
5349260,1,1,REGULAR,0
5141102,1,1,REGULAR,0
5416200,2,2,REGULAR,0
6571640,1,1,REGULAR,0
3825136,-1,-1,REGULAR,0
5274733,1,1,REGULAR,0
1748942,1,1,REGULAR,0
3203234,1,1,REGULAR,0
6816506,1,1,REGULAR,0
6697148,1,1,REGULAR,0
6507020,1,1,REGULAR,0
6312252,2,2,REGULAR,0
6228332,1,1,REGULAR,0
6766133,1,1,REGULAR,0
6526795,1,1,REGULAR,0
6933027,1,1,REGULAR,0
6472541,1,1,REGULAR,0
5325131,1,1,REGULAR,0
3316508,1,1,REGULAR,0
6160722,2,2,REGULAR,0
6892259,1,1,REGULAR,0
3471656,1,1,REGULAR,0
6276326,12,12,EMERG TRANSFER,0
6717721,1,1,REGULAR,0
3730942,1,1,REGULAR,0
3766983,1,0,REGULAR,0
3297526,1,0,REGULAR,0
1898568,1,1,REGULAR,0
5217874,1,1,REGULAR,0
5795481,1,1,REGULAR,0
3194974,1,1,REGULAR,0
1952202,1,1,REGULAR,0
3881363,2,2,REGULAR,0
5713068,1,1,REGULAR,0
3359283,1,1,PROMOTIONAL,0
3490536,1,1,PROMOTIONAL,0
5535931,2,2,REGULAR,0
3468940,1,1,PROMOTIONAL,0
5354896,1,1,PROMOTIONAL,0
5291689,1,1,REGULAR,0
5311293,1,1,REGULAR,0
3443324,1,1,REGULAR,0
3121937,1,1,REGULAR,0
6663819,1,0,REGULAR,0
3206616,1,0,REGULAR,0
6666472,1,1,REGULAR,0
6156072,3,3,REGULAR,0
6539803,1,1,REGULAR,0
6113188,1,0,REGULAR,0
6850894,3,3,REGULAR,0
3763610,2,2,REGULAR,0
1938343,1,1,REGULAR,0
5882090,1,1,REGULAR,0
1832161,1,1,REGULAR,0
3170451A,1,1,REGULAR,0
6810261,4,4,REGULAR,0
5700331,1,1,REGULAR,0
5920417,4,4,BOOKING,0
3564597,1,1,REGULAR,0
6494914,1,1,REGULAR,0
6318956,3,0,REGULAR,0
1677655,4,4,REGULAR,0
5201269,3,3,REGULAR,0
5102523,1,0,REGULAR,0
6766123,4,4,PROMOTIONAL,0
1860879,2,0,REGULAR,0
3184815,1,1,REGULAR,0
6606825,1,1,REGULAR,0
5401608,1,0,REGULAR,0
5315652,1,0,REGULAR,0
5740111,1,1,REGULAR,0
5710629,1,1,REGULAR,0
3755646,1,1,REGULAR,0
6585815,1,1,REGULAR,0
6107510,1,1,REGULAR,0
3707006,1,1,REGULAR,0
1863687,1,1,REGULAR,0
6979822,1,1,REGULAR,0
5897022,1,1,REGULAR,0
5465104,1,1,REGULAR,0
3902682,12,0,REGULAR,0
3142934,2,2,REGULAR,0
6862727,1,1,REGULAR,0
1744164,1,1,REGULAR,0
5429845,4,4,REGULAR,0
5939607,1,1,REGULAR,0
6523261,1,1,PROMOTIONAL,0
6268860,1,1,REGULAR,0
5366720,1,1,REGULAR,0
1849793,12,12,EMERG TRANSFER,0
5490704,1,1,REGULAR,0
6713885,1,1,REGULAR,0
5424359,1,1,REGULAR,0
3177465,1,1,REGULAR,0
1955998,1,1,REGULAR,0
5709909,2,2,REGULAR,0
3477046,1,1,REGULAR,0
5407625,1,1,REGULAR,0
5110384,1,1,REGULAR,0
1714779,1,1,REGULAR,0
1757242,1,1,REGULAR,0
5356808,1,0,REGULAR,0
1525414,1,1,REGULAR,0
3767625,1,1,REGULAR,0
1826761,1,1,REGULAR,0
5784639,12,12,REGULAR,0
3486745,1,1,REGULAR,0
3130409,1,1,REGULAR,0
1938779,1,1,REGULAR,0
3190550,1,1,REGULAR,0
3100803,1,1,REGULAR,0
5302868,1,1,REGULAR,0
3878037,1,1,REGULAR,0
3199586,2,2,REGULAR,0
6267273,1,1,REGULAR,0
5892762,2,2,REGULAR,0
3239487,1,1,REGULAR,0
5352504,1,1,REGULAR,0
6207378,1,1,REGULAR,0
5788141,1,1,REGULAR,0
3880581,1,1,PROMOTIONAL,0
5500480,2,2,PROMOTIONAL,0
5221003,1,1,REGULAR,0
6608110,2,2,REGULAR,0
1645268,1,1,REGULAR,0
1881071,3,3,REGULAR,0
6518566,1,1,REGULAR,0
1919196,1,0,REGULAR,0
5647304,1,1,REGULAR,0
1871204,1,1,REGULAR,0
3913899,1,1,REGULAR,0
1879868,1,0,REGULAR,0
3251347,1,1,REGULAR,0
3895799,1,1,REGULAR,0
5352181,2,0,REGULAR,0
3319566,1,1,REGULAR,0
5239287,1,1,REGULAR,0
1581613,1,1,REGULAR,0
1760973,1,1,REGULAR,0
3356998,4,4,REGULAR,0
6323738,1,1,REGULAR,0
3599358,2,2,PROMOTIONAL,0
6492336,1,1,REGULAR,0
6681789,1,1,REGULAR,0
3174509,2,2,REGULAR,0
3678659,1,1,REGULAR,0
6345949,1,1,REGULAR,0
5953889,2,2,REGULAR,0
5959112,1,1,REGULAR,0
3617422,1,1,REGULAR,0
3828143,1,1,PROMOTIONAL,0
5806737,1,1,REGULAR,0
1784110,1,1,REGULAR,0
3584726,1,1,REGULAR,0
5694441,1,1,REGULAR,0
5286748,1,1,REGULAR,0
5901101,1,1,REGULAR,0
3219235,1,1,REGULAR,0
5528864,1,1,REGULAR,0
6809373,1,1,REGULAR,0
3113005,4,4,PROMOTIONAL,0
5269358,1,1,REGULAR,0
5389024,1,1,REGULAR,0
5139343,2,2,REGULAR,0
3917090,1,1,REGULAR,0
3773506,2,0,PROMOTIONAL,0
3460379,1,1,REGULAR,0
3629773,1,1,PROMOTIONAL,0
5363782,2,0,REGULAR,0
5315944,1,1,PROMOTIONAL,0
6302656,1,1,REGULAR,0
3517737,3,3,PROMOTIONAL,0
3149389,1,1,REGULAR,0
5510969,1,1,REGULAR,0
3796793,1,1,REGULAR,0
5380166,1,0,PROMOTIONAL,0
5517222,2,2,REGULAR,0
1887970,1,0,REGULAR,0
1751309,1,1,REGULAR,0
3174214,1,1,REGULAR,0
3610002,1,1,REGULAR,0
5896633,2,2,REGULAR,0
6428040,1,1,REGULAR,0
5476073,1,1,REGULAR,0
3162221A,1,1,REGULAR,0
6295502,1,1,REGULAR,0
5513275,1,1,REGULAR,0
6192361,1,1,REGULAR,0
5208519,1,1,REGULAR,0
5399738,1,1,REGULAR,0
5860294,1,1,REGULAR,0
1658451,1,1,REGULAR,0
3135312,1,1,PROMOTIONAL,0
1825118,1,1,REGULAR,0
5394375,1,1,REGULAR,0
1813894,1,1,REGULAR,0
3907366,1,1,REGULAR,0
3821042,1,1,REGULAR,0
6539894,2,2,REGULAR,0
3205832,1,1,REGULAR,0
3453353,1,1,REGULAR,0
3112409,1,1,PROMOTIONAL,0
5821970,1,1,REGULAR,0
5893077,1,1,REGULAR,0
1562120,1,1,REGULAR,0
5440512,1,0,REGULAR,0
3604858,1,1,REGULAR,0
1831685,1,1,REGULAR,0
3656989,1,1,REGULAR,0
5338169,1,0,REGULAR,0
3517725,1,0,PROMOTIONAL,0
5282512,2,2,PROMOTIONAL,0
1472740,1,1,REGULAR,0
5279744,1,1,REGULAR,0
5425766,1,1,REGULAR,0
3363669,1,1,REGULAR,0
6221301,1,1,REGULAR,0
6249932,1,1,REGULAR,0
1587069,1,1,REGULAR,0
3616271A,4,4,PROMOTIONAL,0
5315535,1,1,REGULAR,0
1598535,1,1,PROMOTIONAL,0
3265065,4,4,PROMOTIONAL,0
6369617,1,1,REGULAR,0
5203591,1,1,REGULAR,0
3883175,1,1,REGULAR,0
1901896,1,1,REGULAR,0
6367793,1,1,REGULAR,0
3755670,2,0,REGULAR,0
5269079,1,1,REGULAR,0
3132871,1,1,REGULAR,0
5513403,1,0,REGULAR,0
6164620,1,1,REGULAR,0
3316933,1,1,REGULAR,0
1887221,1,1,REGULAR,0
5225028,1,1,REGULAR,0
1573573,1,1,REGULAR,0
5944600,1,1,REGULAR,0
1838429,1,1,REGULAR,0
5362242,1,1,REGULAR,0
6308557,1,1,REGULAR,0
3746882,1,1,PROMOTIONAL,0
3108443,1,1,PROMOTIONAL,0
3861116,30,30,PROMOTIONAL,0
3278644,1,1,REGULAR,0
5295330,1,1,PROMOTIONAL,0
5141003,1,1,REGULAR,0
5773615,1,0,REGULAR,0
3477987,2,2,REGULAR,0
6507522,1,1,REGULAR,0
5838349,2,2,REGULAR,0
3799671,1,1,PROMOTIONAL,0
5850189,2,2,REGULAR,0
3835215,1,1,REGULAR,0
3156423,1,1,REGULAR,0
1636320,1,1,REGULAR,0
6676296,2,2,PROMOTIONAL,0
5218083,1,1,REGULAR,0
5243613,1,1,REGULAR,0
1832384,1,1,REGULAR,0
1981619,1,0,REGULAR,0
5348680,1,0,REGULAR,0
5372488,1,1,REGULAR,0
5734295,1,1,REGULAR,0
3283261,1,1,PROMOTIONAL,0
3477509,1,1,PROMOTIONAL,0
5902273,1,1,REGULAR,0
3233599,1,1,PROMOTIONAL,0
5341884,1,0,REGULAR,0
5373435,1,0,REGULAR,0
3170326,1,1,REGULAR,0
5338578,1,1,PROMOTIONAL,0
6296763,1,1,REGULAR,0
3181336,1,1,REGULAR,0
3703624,1,1,REGULAR,0
5862484,1,1,REGULAR,0
3672906,3,3,PROMOTIONAL,0
5290321,1,1,REGULAR,0
3627906,1,1,REGULAR,0
3772158,2,2,PROMOTIONAL,0
1836785,1,1,REGULAR,0
3254090,1,1,REGULAR,0
3290793,1,0,REGULAR,0
5458588,1,1,REGULAR,0
3446334,1,1,REGULAR,0
5783193,1,1,REGULAR,0
6420436,1,1,REGULAR,0
6377041,1,1,REGULAR,0
3791706,1,1,REGULAR,0
6475733,1,1,REGULAR,0
5121905,1,1,REGULAR,0
6112246,4,4,PROMOTIONAL,0
3223991,1,0,REGULAR,0
5473603,1,1,REGULAR,0
3165529,2,2,REGULAR,0
5341559,1,1,REGULAR,0
5386762,1,1,REGULAR,0
3277653,1,1,REGULAR,0
1542579,4,4,REGULAR,0
1935935,1,1,PROMOTIONAL,0
1808236,1,1,REGULAR,0
3877340,7,7,PROMOTIONAL,0
3726889,1,1,REGULAR,0
5807537,1,1,REGULAR,0
1609136,1,1,REGULAR,0
3336345,6,0,REGULAR,0
3261127,2,2,REGULAR,0
1621550,2,2,REGULAR,0
3625292,10,10,PROMOTIONAL,0
5346669,1,0,REGULAR,0
1960665,1,1,REGULAR,0
3236894,1,1,REGULAR,0
3194146,1,1,REGULAR,0
3259274,1,1,REGULAR,0
5253343,1,1,REGULAR,0
3275143,2,2,REGULAR,0
6509166,7,7,PROMOTIONAL,0
1661322,1,1,REGULAR,0
3162073,1,1,REGULAR,0
5119646,1,1,REGULAR,0
3883802,1,1,REGULAR,0
1786600,1,1,REGULAR,0
1576052,1,1,REGULAR,0
6599883,2,2,REGULAR,0
3624553,1,1,REGULAR,0
5406269,1,1,REGULAR,0
3301074,1,0,REGULAR,0
5952490,1,1,REGULAR,0
1808269,1,1,REGULAR,0
1864861,1,1,REGULAR,0
3230322,1,1,REGULAR,0
5202260,1,1,REGULAR,0
3575720,1,1,REGULAR,0
1937786,2,2,REGULAR,0
5325500,1,1,REGULAR,0
1857823,1,1,REGULAR,0
3114643,1,1,REGULAR,0
5700721,1,1,REGULAR,0
3649874,1,1,REGULAR,0
3851006,1,1,REGULAR,0
5150819,1,1,REGULAR,0
1974553,1,0,REGULAR,0
3254606,1,1,REGULAR,0
3756198,1,1,REGULAR,0
5135174,1,1,REGULAR,0
1897877A,2,2,REGULAR,0
3341169,2,2,REGULAR,0
3185381,1,0,REGULAR,0
5347131,1,1,REGULAR,0
3155363,1,1,REGULAR,0
5249803,1,1,REGULAR,0
6548756,1,1,PROMOTIONAL,0
1580287A,1,1,REGULAR,0
5100119,1,1,REGULAR,0
1773675,1,1,REGULAR,0
3174049,1,1,REGULAR,0
5490220,1,1,REGULAR,0
1923280,1,1,REGULAR,0
5304638,1,1,REGULAR,0
3478433,1,1,REGULAR,0
1975664,1,1,REGULAR,0
1765237,1,1,REGULAR,0
1894770,1,1,REGULAR,0
3315660,40,40,PROMOTIONAL,0
5205402,1,1,REGULAR,0
1621527,1,1,REGULAR,0
3269938,1,1,REGULAR,0
6939575,1,1,REGULAR,0
5259178,2,2,PROMOTIONAL,0
5336542,1,1,REGULAR,0
3247857,1,1,REGULAR,0
3164778,1,1,REGULAR,0
5492906,1,0,REGULAR,0
3221244,1,0,PROMOTIONAL,0
1929841,1,1,REGULAR,0
3849301,2,2,PROMOTIONAL,0
1871488,1,1,REGULAR,0
6391593,1,1,REGULAR,0
5845982,7,7,REGULAR,0
3182971,1,1,REGULAR,0
3636269,1,1,PROMOTIONAL,0
1848591,1,1,REGULAR,0
1865751,1,1,REGULAR,0
3566293,1,1,REGULAR,0
6436999,1,1,REGULAR,0
3315247,1,0,REGULAR,0
5475377,2,2,REGULAR,0
5249541,1,1,REGULAR,0
3886873,1,1,REGULAR,0
3868317,1,1,REGULAR,0
6443289,1,1,REGULAR,0
3762189,4,0,REGULAR,0
5416500,1,1,REGULAR,0
6417981,1,0,REGULAR,0
3170753A,2,2,REGULAR,0
1882171,1,0,REGULAR,0
3119137,1,1,REGULAR,0
6555380,1,1,REGULAR,0
3779354,1,1,REGULAR,0
5214226,1,1,REGULAR,0
5142537,1,1,REGULAR,0
3103528,1,1,REGULAR,0
5154388,3,3,REGULAR,0
5472905,1,0,REGULAR,0
6663059,1,0,REGULAR,0
1667970,1,1,REGULAR,0
6676424,1,0,REGULAR,0
6928239,1,0,REGULAR,0
5363187,1,0,REGULAR,0
6519907,1,1,REGULAR,0
3233114,1,1,REGULAR,0
5210590,1,1,REGULAR,0
1654027,1,1,REGULAR,0
3784559,1,1,REGULAR,0
5233117,1,1,REGULAR,0
1549135,1,1,REGULAR,0
3261688,1,1,REGULAR,0
6100880,1,1,REGULAR,0
3171573,5,5,REGULAR,0
1903928,2,2,REGULAR,0
5141972,1,1,REGULAR,0
6503161,1,1,REGULAR,0
5516635,2,2,REGULAR,0
5450482,1,1,REGULAR,0
6130648,1,1,REGULAR,0
3844028,1,1,REGULAR,0
6310608,1,1,REGULAR,0
3926792,1,1,REGULAR,0
5254767,1,1,REGULAR,0
3916877,1,1,REGULAR,0
5326080,1,1,REGULAR,0
5277332,2,0,REGULAR,0
6898111,1,1,REGULAR,0
1724585,6,6,REGULAR,0
1952599,4,4,REGULAR,0
1932762,2,2,REGULAR,0
1950059,1,1,REGULAR,0
3333620,1,1,REGULAR,0
3119125,1,1,REGULAR,0
5202759,1,1,REGULAR,0
1620999,1,1,REGULAR,0
6374875,1,1,REGULAR,0
5297858,1,1,REGULAR,0
3652597,1,1,REGULAR,0
6402626,1,1,REGULAR,0
3600024,1,1,PROMOTIONAL,0
5504639Y,1,1,REGULAR,0
3621642,1,1,PROMOTIONAL,0
6738346,1,1,REGULAR,0
6982165,2,2,PROMOTIONAL,0
5721672,1,1,REGULAR,0
5171653,1,1,REGULAR,0
3345622Y,1,1,REGULAR,0
6547914,1,1,REGULAR,0
3859354,1,1,REGULAR,0
3340311Y,1,1,REGULAR,0
3610127,1,1,REGULAR,0
5468999,1,1,REGULAR,0
5287224,2,2,REGULAR,0
5175144,3,3,REGULAR,0
3115302,3,0,PROMOTIONAL,0
5799926,1,1,REGULAR,0
3911165,1,1,REGULAR,0
6726107,1,1,REGULAR,0
3148385,1,0,REGULAR,0
5336803,2,2,REGULAR,0
1945341,2,2,REGULAR,0
6284689,1,1,REGULAR,0
6876799,1,1,REGULAR,0
5708031,1,0,REGULAR,0
5705241,1,1,PROMOTIONAL,0
3158944,1,1,REGULAR,0
5690701,1,0,PROMOTIONAL,0
3358283,1,1,PROMOTIONAL,0
6276160,2,2,REGULAR,0
3311833,3,3,REGULAR,0
6740215,1,0,REGULAR,0
6683300,1,0,REGULAR,0
6827717,1,1,REGULAR,0
6831476,1,1,REGULAR,0
6962285,1,0,REGULAR,0
5448019,4,4,REGULAR,0
3477114,1,1,REGULAR,0
1981792,1,1,REGULAR,0
5318298,1,0,REGULAR,0
3878050,1,0,REGULAR,0
3766515,1,1,REGULAR,0
5359973,1,1,REGULAR,0
3354713Y,1,0,REGULAR,0
3246795,3,0,REGULAR,0
1710612,1,1,PROMOTIONAL,0
5801645,1,1,REGULAR,0
3626731,1,1,PROMOTIONAL,0
3186917,3,0,REGULAR,0
1493788A,1,1,REGULAR,0
1775182,1,1,REGULAR,0
1981946,1,0,REGULAR,0
1886049,1,0,REGULAR,0
3307453,1,1,REGULAR,0
1544555,1,1,REGULAR,0
5365170,2,0,REGULAR,0
5833064,1,1,REGULAR,0
3616802,2,2,REGULAR,0
6244272,1,0,REGULAR,0
6619686,1,1,REGULAR,0
6465733,3,3,REGULAR,0
6611691,3,3,REGULAR,0
6856497,3,3,PROMOTIONAL,0
6506245,3,3,REGULAR,0
6388614,1,1,REGULAR,0
6636460,1,1,REGULAR,0
6382320,1,1,REGULAR,0
6951705,3,3,REGULAR,0
6776315,1,0,REGULAR,0
8235585,1,1,DIRECT,5446550
